Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"95091","1","2021-05-31 09:15:40","2","76","<python><nlp><lda><dirichlet>","0",""
"95095","1","2021-05-31 11:50:00","2","118","<neural-network><keras><overfitting>","1",""
"95096","2","2021-05-31 12:45:47","1","","","",""
"95098","1","2021-05-31 14:11:39","1","236","<data-cleaning><data-wrangling>","1",""
"95099","1","2021-05-31 14:20:38","3","1088","<spacy>","2",""
"95100","1","2021-05-31 14:40:17","0","57","<deep-learning><tensorflow><object-detection>","0",""
"95101","2","2021-05-31 15:30:27","2","","","",""
"95102","1","2021-05-31 15:44:01","2","428","<word2vec><graphs><sampling>","1",""
"95103","1","2021-05-31 16:28:01","0","281","<pytorch><bert><text-classification>","0",""
"95104","1","2021-05-31 16:54:34","0","53","<regression>","1",""
"95105","1","2021-05-31 17:23:00","2","722","<data><feature-engineering><preprocessing><encoding><one-hot-encoding>","2",""
"95106","2","2021-05-31 17:24:05","1","","","",""
"95107","2","2021-05-31 17:43:43","2","","","",""
"95109","2","2021-05-31 18:57:20","2","","","",""
"95112","1","2021-05-31 21:45:53","0","290","<python><keras><image-classification>","1",""
"95113","2","2021-05-31 22:30:19","2","","","",""
"95114","2","2021-05-31 22:59:15","2","","","",""
"95115","2","2021-06-01 03:11:03","4","","","",""
"95116","2","2021-06-01 05:23:59","0","","","",""
"95120","1","2021-06-01 08:03:25","0","193","<classification><feature-engineering><class-imbalance><bias>","3",""
"95121","1","2021-06-01 08:18:08","0","36","<deep-learning><optimization><autoencoder><gan><generative-models>","0",""
"95122","1","2021-06-01 08:38:41","1","73","<machine-learning><explainable-ai>","0",""
"95124","2","2021-06-01 08:43:31","2","","","",""
"95125","2","2021-06-01 08:59:43","0","","","",""
"95126","1","2021-06-01 09:11:57","1","17","<deep-learning><cnn><image-classification><data-augmentation><pretraining>","0",""
"95127","1","2021-06-01 10:15:59","0","29","<scikit-learn>","1",""
"95128","2","2021-06-01 10:26:58","0","","","",""
"95129","1","2021-06-01 10:33:15","0","510","<deep-learning><gradient-descent><activation-function>","1",""
"95130","2","2021-06-01 10:48:34","1","","","",""
"95132","2","2021-06-01 11:19:11","2","","","",""
"95134","1","2021-06-01 13:08:09","0","254","<nlp><encoding><attention-mechanism>","2",""
"37462","2","2018-08-26 18:51:39","6","","","",""
"37463","1","2018-08-26 19:12:47","3","3194","<nlp><word2vec><word-embeddings>","3",""
"37464","2","2018-08-26 19:41:30","3","","","",""
"37465","2","2018-08-26 20:07:34","2","","","",""
"37466","1","2018-08-26 23:32:36","2","589","<rnn>","1","0"
"37469","1","2018-08-27 07:23:17","1","475","<keras><tensorflow>","0",""
"37470","1","2018-08-27 07:24:43","2","899","<machine-learning><deep-learning><generative-models>","2",""
"37471","1","2018-08-27 07:56:13","1","294","<machine-learning><neural-network><dataset><data-cleaning><orange>","1",""
"37472","2","2018-08-27 08:07:28","2","","","",""
"37473","2","2018-08-27 08:07:43","0","","","",""
"37475","2","2018-08-27 10:11:57","0","","","",""
"37476","1","2018-08-27 10:57:09","1","300","<reinforcement-learning>","0",""
"37478","2","2018-08-27 11:52:57","1","","","",""
"37480","1","2018-08-27 13:31:41","13","10151","<machine-learning><classification><categorical-data>","3",""
"37481","2","2018-08-27 13:56:20","4","","","",""
"37483","2","2018-08-27 15:43:35","4","","","",""
"37485","1","2018-08-27 17:04:13","4","356","<machine-learning><neural-network><deep-learning><predictive-modeling><decision-trees>","1",""
"37486","2","2018-08-27 20:11:10","14","","","",""
"37488","1","2018-08-27 20:55:57","4","3516","<word2vec><word-embeddings>","2",""
"37489","1","2018-08-27 21:19:58","1","73","<nlp><probability><information-retrieval>","1",""
"37490","1","2018-08-28 00:43:39","3","348","<machine-learning><neural-network><deep-learning><classification><k-means>","4",""
"37492","1","2018-08-28 01:36:22","1","325","<neural-network><training><ai>","1",""
"37493","1","2018-08-28 01:58:03","2","33","<image-classification>","1",""
"37494","1","2018-08-28 02:22:02","1","122","<apache-spark><apache-hadoop>","0",""
"37495","1","2018-08-28 02:58:43","0","526","<machine-learning><python><recommender-system>","1",""
"37496","1","2018-08-28 03:34:43","0","82","<orange>","1",""
"37497","2","2018-08-28 04:39:40","1","","","",""
"37499","2","2018-08-28 05:51:29","0","","","",""
"37500","1","2018-08-28 06:38:59","2","31","<machine-learning><sentiment-analysis><nlp>","0",""
"37501","2","2018-08-28 06:45:44","13","","","",""
"37502","2","2018-08-28 07:00:08","1","","","",""
"37503","1","2018-08-28 07:27:52","3","4278","<machine-learning><deep-learning><keras><overfitting><epochs>","1",""
"37504","1","2018-08-28 07:54:06","1","52","<neural-network>","1",""
"37505","2","2018-08-28 09:14:23","0","","","",""
"37506","2","2018-08-28 09:14:26","3","","","",""
"37507","2","2018-08-28 10:06:23","5","","","",""
"37508","1","2018-08-28 10:38:36","1","19","<classification><cnn>","0",""
"37509","1","2018-08-28 10:53:58","6","19209","<python><scikit-learn><random-forest>","1",""
"37511","2","2018-08-28 11:32:58","0","","","",""
"37512","1","2018-08-28 11:38:28","1","37","<data><data-formats>","1",""
"37513","1","2018-08-28 12:43:41","3","749","<machine-learning><time-series><prediction>","1",""
"37516","2","2018-08-28 13:44:59","0","","","",""
"37517","2","2018-08-28 13:47:35","1","","","",""
"37518","1","2018-08-28 14:56:34","4","400","<machine-learning><deep-learning><reinforcement-learning><policy-gradients><actor-critic>","1",""
"37519","1","2018-08-28 15:20:21","2","1225","<reinforcement-learning>","1",""
"37520","1","2018-08-28 15:35:24","1","64","<machine-learning><python><deep-learning>","2","0"
"37521","2","2018-08-28 15:50:36","4","","","",""
"37522","1","2018-08-28 16:01:39","2","234","<feature-engineering><categorical-data><machine-learning-model><kaggle>","2",""
"37523","2","2018-08-28 16:29:47","2","","","",""
"37524","2","2018-08-28 16:30:39","1","","","",""
"37525","1","2018-08-28 16:34:06","7","22853","<machine-learning><python><time-series><unsupervised-learning><anomaly-detection>","3",""
"37526","2","2018-08-28 16:41:11","1","","","",""
"37527","2","2018-08-28 16:49:54","4","","","",""
"37529","1","2018-08-28 17:01:30","2","1420","<machine-learning><python><scikit-learn><categorical-data>","2",""
"37530","1","2018-08-28 17:17:13","3","196","<machine-learning><neural-network><deep-learning><image-classification><computer-vision>","2",""
"37531","2","2018-08-28 17:57:59","0","","","",""
"37532","2","2018-08-28 18:07:16","1","","","",""
"37533","1","2018-08-28 18:09:01","2","31","<machine-learning><statistics><feature-selection><data-analysis>","1",""
"37534","1","2018-08-28 18:12:47","2","296","<nlp><rnn><lstm>","1",""
"37535","2","2018-08-28 19:13:37","1","","","",""
"37536","1","2018-08-28 19:52:19","2","158","<clustering><k-means>","0",""
"37537","1","2018-08-28 20:37:39","1","732","<python><regression><linear-regression><forecast><forecasting>","1",""
"37538","2","2018-08-28 21:07:34","1","","","",""
"37539","2","2018-08-28 21:31:44","1","","","",""
"37540","1","2018-08-28 21:35:51","2","111","<classification><unsupervised-learning><class-imbalance><anomaly-detection><labels>","1",""
"37541","2","2018-08-28 21:52:54","2","","","",""
"66715","1","2020-01-19 17:43:10","2","76","<pandas><data><data-cleaning><bigdata><text>","1",""
"66716","1","2020-01-19 18:35:24","0","186","<optimization><career><linear-programming>","1",""
"66717","2","2020-01-19 18:40:17","1","","","",""
"66718","2","2020-01-19 18:42:58","5","","","",""
"66719","2","2020-01-19 18:44:16","1","","","",""
"66720","1","2020-01-19 19:12:05","1","290","<nlp><cosine-distance>","1",""
"66721","2","2020-01-19 19:25:41","2","","","",""
"66722","2","2020-01-19 19:53:11","3","","","",""
"66723","1","2020-01-19 20:19:55","2","236","<neural-network><lstm><rnn>","2",""
"66724","2","2020-01-19 20:24:20","-2","","","",""
"66725","2","2020-01-19 20:53:25","4","","","",""
"66728","2","2020-01-20 00:14:03","1","","","",""
"66729","1","2020-01-20 00:31:03","6","5250","<machine-learning><svm><model-selection><perceptron>","1",""
"66730","2","2020-01-20 01:03:33","5","","","",""
"66731","1","2020-01-20 01:11:11","3","48","<machine-learning>","1",""
"66732","1","2020-01-20 02:43:37","6","2573","<machine-learning><xgboost>","4",""
"66733","2","2020-01-20 03:14:03","2","","","",""
"66737","1","2020-01-20 06:39:08","1","96","<r><cross-validation><glm>","0",""
"66739","2","2020-01-20 08:17:13","1","","","",""
"66740","1","2020-01-20 08:24:06","0","71","<dataset><data><distribution>","1",""
"66741","1","2020-01-20 09:02:39","1","426","<machine-learning><time-series>","1",""
"66743","2","2020-01-20 09:21:24","0","","","",""
"66744","1","2020-01-20 09:23:52","2","208","<machine-learning><neural-network><graphs><embeddings>","1",""
"66745","1","2020-01-20 09:29:59","0","56","<machine-learning>","1",""
"66746","2","2020-01-20 09:51:29","1","","","",""
"66747","2","2020-01-20 10:08:01","0","","","",""
"66748","1","2020-01-20 10:28:54","1","18503","<tensorflow>","4",""
"66752","2","2020-01-20 11:02:50","2","","","",""
"66753","1","2020-01-20 11:04:27","3","2194","<clustering><k-means><model-selection><bayesian>","2",""
"66754","2","2020-01-20 11:07:53","22","","","",""
"66755","2","2020-01-20 11:08:10","0","","","",""
"66757","2","2020-01-20 11:39:02","0","","","",""
"66758","2","2020-01-20 12:00:31","0","","","",""
"66759","1","2020-01-20 12:31:05","1","62","<classification><clustering><reinforcement-learning>","1",""
"66760","2","2020-01-20 12:32:59","0","","","",""
"66762","1","2020-01-20 12:55:24","3","228","<python><optimization>","3",""
"66763","1","2020-01-20 12:56:33","2","64","<regression>","1",""
"66764","1","2020-01-20 13:15:15","3","841","<machine-learning><scikit-learn><regression><feature-selection><decision-trees>","1",""
"66765","2","2020-01-20 13:16:39","-3","","","",""
"66766","2","2020-01-20 13:20:47","3","","","",""
"66767","1","2020-01-20 13:52:35","1","91","<python><time-series><dataset>","0",""
"66769","2","2020-01-20 14:29:17","0","","","",""
"66773","1","2020-01-20 15:30:20","1","40","<regression><statistics>","1",""
"66774","1","2020-01-20 16:50:04","1","59","<machine-learning><deep-learning><dataset><anomaly-detection>","1",""
"66775","2","2020-01-20 16:54:09","0","","","",""
"66776","2","2020-01-20 17:11:32","0","","","",""
"66778","2","2020-01-20 17:24:56","2","","","",""
"66779","1","2020-01-20 17:25:03","1","99","<overfitting><generalization><auc>","2",""
"66781","1","2020-01-20 18:20:18","2","1295","<machine-learning><data-mining><dataset><data><data-cleaning>","1",""
"66782","2","2020-01-20 18:45:13","2","","","",""
"66783","1","2020-01-20 20:05:35","2","3247","<python><logistic-regression><statsmodels>","0",""
"66785","2","2020-01-20 21:18:56","0","","","",""
"66786","1","2020-01-20 22:00:44","3","11146","<nlp><rnn><bert>","1",""
"66787","1","2020-01-20 22:32:49","2","489","<python><explainable-ai>","2",""
"66788","2","2020-01-21 00:34:52","8","","","",""
"66790","1","2020-01-21 02:00:31","2","19","<nlp><tools><pipelines><corpus>","0",""
"66791","1","2020-01-21 03:18:35","1","77","<machine-learning><neural-network><lstm><rnn>","2",""
"66792","1","2020-01-21 03:40:54","2","65","<logistic-regression>","1",""
"66794","1","2020-01-21 05:14:06","3","472","<machine-learning><python><data-mining><clustering><unsupervised-learning>","1",""
"66796","1","2020-01-21 05:41:45","2","49","<reinforcement-learning><actor-critic><keras-rl><discounted-reward>","0",""
"66798","2","2020-01-21 05:55:59","1","","","",""
"66801","1","2020-01-21 07:50:29","6","2651","<scikit-learn><feature-selection><random-forest>","2",""
"66802","1","2020-01-21 08:26:03","3","1413","<machine-learning><svm><cross-validation><dimensionality-reduction>","3",""
"66803","2","2020-01-21 08:35:16","1","","","",""
"66804","2","2020-01-21 08:37:51","4","","","",""
"66805","2","2020-01-21 08:48:33","6","","","",""
"66806","2","2020-01-21 09:15:53","1","","","",""
"66807","2","2020-01-21 09:19:21","0","","","",""
"66809","2","2020-01-21 09:32:34","1","","","",""
"66810","1","2020-01-21 09:38:21","3","518","<keras><tensorflow><metric><finite-precision>","0",""
"66811","1","2020-01-21 09:47:55","1","307","<keras><lstm><rnn><gru>","1",""
"66812","1","2020-01-21 09:58:58","0","278","<python><pandas><data-cleaning><dataframe>","1",""
"66813","2","2020-01-21 10:17:31","3","","","",""
"66814","2","2020-01-21 10:28:04","0","","","",""
"66815","2","2020-01-21 10:32:35","0","","","",""
"66817","1","2020-01-21 10:39:58","5","1630","<scikit-learn><predictive-modeling><prediction><predict>","1",""
"66818","2","2020-01-21 10:41:49","1","","","",""
"66819","2","2020-01-21 11:09:43","7","","","",""
"66820","1","2020-01-21 11:36:00","5","7343","<dataset><recommender-system><software-recommendation>","2",""
"66821","2","2020-01-21 11:59:36","0","","","",""
"66822","2","2020-01-21 12:43:25","1","","","",""
"66823","2","2020-01-21 12:53:36","2","","","",""
"66824","1","2020-01-21 13:14:21","1","289","<random-forest><cross-validation><hyperparameter><hyperparameter-tuning>","0",""
"66825","1","2020-01-21 13:19:59","0","2315","<python><random-forest>","1",""
"66828","2","2020-01-21 13:58:56","5","","","",""
"66831","2","2020-01-21 14:25:13","1","","","",""
"66832","1","2020-01-21 14:27:09","2","96","<scoring>","3",""
"66834","2","2020-01-21 15:06:32","2","","","",""
"66837","1","2020-01-21 15:28:38","0","521","<machine-learning>","1",""
"66838","2","2020-01-21 15:54:35","3","","","",""
"66839","1","2020-01-21 17:20:39","1","99","<machine-learning><dataset><machine-learning-model>","1",""
"66840","2","2020-01-21 17:36:25","1","","","",""
"66844","2","2020-01-21 19:07:00","1","","","",""
"66845","2","2020-01-21 19:14:10","0","","","",""
"66846","1","2020-01-21 19:59:41","2","40","<nlp>","1",""
"66847","2","2020-01-21 20:20:09","1","","","",""
"6557","2","2015-07-23 09:36:01","8","","","",""
"6558","1","2015-07-23 17:15:10","3","135","<machine-learning><nlp><similarity><correlation>","1",""
"6559","2","2015-07-23 17:29:03","1","","","",""
"6561","1","2015-07-23 20:52:46","4","1118","<tools><beginner><processing>","2",""
"6562","2","2015-07-23 21:26:54","3","","","",""
"6563","2","2015-07-23 21:28:10","4","","","",""
"6565","2","2015-07-24 02:21:36","3","","","",""
"6566","2","2015-07-24 05:02:23","6","","","",""
"6567","2","2015-07-24 05:53:55","-1","","","",""
"6569","2","2015-07-24 13:15:31","0","","","",""
"6570","1","2015-07-24 13:21:32","2","435","<data-mining>","1",""
"6572","2","2015-07-24 14:56:44","2","","","",""
"6573","2","2015-07-24 15:48:54","0","","","",""
"6574","2","2015-07-24 15:55:45","2","","","",""
"6576","1","2015-07-24 20:10:07","13","1474","<beginner><career>","8",""
"6577","1","2015-07-24 20:39:06","1","103","<r>","2",""
"6578","1","2015-07-24 21:06:16","1","127","<classification>","4",""
"6580","2","2015-07-24 23:00:01","3","","","",""
"6581","2","2015-07-25 04:27:41","1","","","",""
"6582","2","2015-07-25 04:49:31","7","","","",""
"6583","2","2015-07-25 07:36:25","0","","","",""
"6584","2","2015-07-25 13:27:49","-1","","","",""
"6585","1","2015-07-25 18:50:36","1","40","<knowledge-base>","0",""
"6586","2","2015-07-25 21:48:43","18","","","",""
"6587","1","2015-07-26 10:15:25","6","443","<visualization>","1",""
"6590","1","2015-07-26 12:17:09","9","1035","<svm><feature-selection><scikit-learn>","1",""
"6591","1","2015-07-26 17:08:34","3","91","<machine-learning><neural-network>","1",""
"6593","2","2015-07-27 02:12:12","16","","","",""
"6595","1","2015-07-27 05:55:57","0","1158","<r><classification><feature-selection><categorical-data>","2",""
"6597","2","2015-07-27 11:46:01","0","","","",""
"6598","2","2015-07-27 12:15:37","0","","","",""
"6599","2","2015-07-27 12:24:39","1","","","",""
"6600","2","2015-07-27 12:30:12","0","","","",""
"6601","1","2015-07-27 17:27:24","5","874","<classification><time-series>","2",""
"6602","1","2015-07-27 21:15:03","2","3475","<r><python>","1",""
"6603","2","2015-07-27 21:32:58","1","","","",""
